0	1
0.1	0.904838
0.2	0.818731
0.3	0.740818
0.4	0.67032
0.5	0.606531
0.6	0.548812
0.7	0.496586
0.8	0.449329
0.9	0.40657
1	0.36788
1.1	0.332871
1.2	0.301195
1.3	0.272532
1.4	0.246597
1.5	0.22313
1.6	0.201897
1.7	0.182684
1.8	0.165299
1.9	0.149569
2	0.135336
2.1	0.122457
2.2	0.110803
2.3	0.100259
2.4	0.0907182
2.5	0.0820852
2.6	0.0742738
2.7	0.0672057
2.8	0.0608102
2.9	0.0550234
3	0.0497872
3.1	0.0450493
3.2	0.0407623
3.3	0.0368833
3.4	0.0333734
3.5	0.0301975
3.6	0.0273238
3.7	0.0247236
3.8	0.0223708
3.9	0.020242
4	0.0183157
4.1	0.0165727
4.2	0.0149956
4.3	0.0135686
4.4	0.0122774
4.5	0.011109
4.6	0.0100519
4.7	0.00909532
4.8	0.00822978
4.9	0.00744662
5	0.00673798
5.1	0.00609677
5.2	0.00551659
5.3	0.00499162
5.4	0.0045166
5.5	0.00408679
5.6	0.00369788
5.7	0.00334598
5.8	0.00302757
5.9	0.00273946
6	0.00247877
6.1	0.00224288
6.2	0.00202944
6.3	0.00183632
6.4	0.00166157
6.5	0.00150345
6.6	0.00136038
6.7	0.00123092
6.8	0.00111378
6.9	0.00100779
7	0.000911888
7.1	0.00082511
7.2	0.000746591
7.3	0.000675543
7.4	0.000611257
7.5	0.000553088
7.6	0.000500455
7.7	0.00045283
7.8	0.000409738
7.9	0.000370746
8	0.000335465
8.1	0.000303541
8.2	0.000274656
8.3	0.000248519
8.4	0.000224869
8.5	0.00020347
8.6	0.000184107
8.7	0.000166587
8.8	0.000150734
8.9	0.00013639
9	0.000123411
9.1	0.000111667
9.2	0.00010104
9.3	9.1425e-05
9.4	8.27248e-05
9.5	7.48525e-05
9.6	6.77293e-05
9.7	6.1284e-05
9.8	5.54521e-05
9.9	5.01751e-05
10	4.54003e-05
10.1	4.10799e-05
10.2	3.71707e-05
10.3	3.36334e-05
10.4	3.04328e-05
10.5	2.75367e-05
10.6	2.49162e-05
10.7	2.25452e-05
10.8	2.03997e-05
10.9	1.84584e-05
11	1.67019e-05
11.1	1.51125e-05
11.2	1.36743e-05
11.3	1.23731e-05
11.4	1.11956e-05
11.5	1.01302e-05
11.6	9.16618e-06
11.7	8.29391e-06
11.8	7.50464e-06
11.9	6.79048e-06
12	6.14428e-06
12.1	5.55957e-06
12.2	5.03051e-06
12.3	4.5518e-06
12.4	4.11863e-06
12.5	3.7267e-06
12.6	3.37205e-06
12.7	3.05116e-06
12.8	2.7608e-06
12.9	2.49808e-06
13	2.26036e-06
13.1	2.04525e-06
13.2	1.85062e-06
13.3	1.67451e-06
13.4	1.51516e-06
13.5	1.37098e-06
13.6	1.24051e-06
13.7	1.12246e-06
13.8	1.01564e-06
13.9	9.18993e-07
14	8.31539e-07
14.1	7.52408e-07
14.2	6.80807e-07
14.3	6.1602e-07
14.4	5.57398e-07
14.5	5.04354e-07
14.6	4.56359e-07
14.7	4.1293e-07
14.8	3.73635e-07
14.9	3.38079e-07
15	3.05906e-07
